market,calendar_date,is_business_day,holiday_name
JP,2026-01-03,False,
JP,2026-01-04,False,
JP,2026-01-05,True,
JP,2026-01-06,True,
JP,2026-01-07,True,
JP,2026-01-08,True,
JP,2026-01-09,True,
JP,2026-01-10,False,
JP,2026-01-11,False,
JP,2026-01-12,False,Holiday
JP,2026-01-13,True,
JP,2026-01-14,True,
JP,2026-01-15,True,
JP,2026-01-16,True,
JP,2026-01-17,False,
JP,2026-01-18,False,
JP,2026-01-19,True,
JP,2026-01-20,True,
JP,2026-01-21,True,
JP,2026-01-22,True,
JP,2026-01-23,True,
JP,2026-01-24,False,
JP,2026-01-25,False,
JP,2026-01-26,True,
JP,2026-01-27,True,
JP,2026-01-28,True,
JP,2026-01-29,True,
JP,2026-01-30,True,
JP,2026-01-31,False,
JP,2026-02-01,False,
JP,2026-02-02,True,
JP,2026-02-03,True,
JP,2026-02-04,True,
JP,2026-02-05,True,
JP,2026-02-06,True,
JP,2026-02-07,False,
JP,2026-02-08,False,
JP,2026-02-09,True,
JP,2026-02-10,True,
JP,2026-02-11,False,Holiday
JP,2026-02-12,True,
JP,2026-02-13,True,
JP,2026-02-14,False,
JP,2026-02-15,False,
JP,2026-02-16,True,
JP,2026-02-17,True,
JP,2026-02-18,True,
JP,2026-02-19,True,
JP,2026-02-20,True,
JP,2026-02-21,False,
JP,2026-02-22,False,
JP,2026-02-23,True,
JP,2026-02-24,True,
JP,2026-02-25,True,
JP,2026-02-26,True,
JP,2026-02-27,True,
JP,2026-02-28,False,
JP,2026-03-01,False,
JP,2026-03-02,True,
JP,2026-03-03,True,
JP,2026-03-04,True,
JP,2026-03-05,True,
JP,2026-03-06,True,
JP,2026-03-07,False,
JP,2026-03-08,False,
JP,2026-03-09,True,
JP,2026-03-10,True,
JP,2026-03-11,True,
JP,2026-03-12,True,
JP,2026-03-13,True,
JP,2026-03-14,False,
JP,2026-03-15,False,
JP,2026-03-16,True,
JP,2026-03-17,True,
JP,2026-03-18,True,
JP,2026-03-19,True,
JP,2026-03-20,True,
JP,2026-03-21,False,
JP,2026-03-22,False,
JP,2026-03-23,True,
JP,2026-03-24,True,
JP,2026-03-25,True,
JP,2026-03-26,True,
JP,2026-03-27,True,
JP,2026-03-28,False,
JP,2026-03-29,False,
JP,2026-03-30,True,
JP,2026-03-31,True,
JP,2026-04-01,True,
JP,2026-04-02,True,
JP,2026-04-03,True,
JP,2026-04-04,False,
JP,2026-04-05,False,
JP,2026-04-06,True,
JP,2026-04-07,True,
JP,2026-04-08,True,
JP,2026-04-09,True,
JP,2026-04-10,True,
JP,2026-04-11,False,
JP,2026-04-12,False,
JP,2026-04-13,True,
JP,2026-04-14,True,
JP,2026-04-15,True,
JP,2026-04-16,True,
JP,2026-04-17,True,
JP,2026-04-18,False,
JP,2026-04-19,False,
JP,2026-04-20,True,
JP,2026-04-21,True,
JP,2026-04-22,True,
JP,2026-04-23,True,
JP,2026-04-24,True,
JP,2026-04-25,False,
JP,2026-04-26,False,
JP,2026-04-27,True,
JP,2026-04-28,True,
JP,2026-04-29,False,Holiday
JP,2026-04-30,True,
JP,2026-05-01,True,
JP,2026-05-02,False,
JP,2026-05-03,False,
JP,2026-05-04,False,Holiday
JP,2026-05-05,True,
JP,2026-05-06,True,
JP,2026-05-07,True,
JP,2026-05-08,True,
JP,2026-05-09,False,
JP,2026-05-10,False,
JP,2026-05-11,True,
JP,2026-05-12,True,
JP,2026-05-13,True,
JP,2026-05-14,True,
JP,2026-05-15,True,
JP,2026-05-16,False,
JP,2026-05-17,False,
JP,2026-05-18,True,
JP,2026-05-19,True,
JP,2026-05-20,True,
JP,2026-05-21,True,
JP,2026-05-22,True,
JP,2026-05-23,False,
JP,2026-05-24,False,
JP,2026-05-25,True,
JP,2026-05-26,True,
JP,2026-05-27,True,
JP,2026-05-28,True,
JP,2026-05-29,True,
JP,2026-05-30,False,
JP,2026-05-31,False,
JP,2026-06-01,True,
JP,2026-06-02,True,
JP,2026-06-03,True,
JP,2026-06-04,True,
JP,2026-06-05,True,
JP,2026-06-06,False,
JP,2026-06-07,False,
JP,2026-06-08,True,
JP,2026-06-09,True,
JP,2026-06-10,True,
JP,2026-06-11,True,
JP,2026-06-12,True,
JP,2026-06-13,False,
JP,2026-06-14,False,
JP,2026-06-15,True,
JP,2026-06-16,True,
JP,2026-06-17,True,
JP,2026-06-18,True,
JP,2026-06-19,True,
JP,2026-06-20,False,
JP,2026-06-21,False,
JP,2026-06-22,True,
JP,2026-06-23,True,
JP,2026-06-24,True,
JP,2026-06-25,True,
JP,2026-06-26,True,
JP,2026-06-27,False,
JP,2026-06-28,False,
JP,2026-06-29,True,
JP,2026-06-30,True,
JP,2026-07-01,True,
JP,2026-07-02,True,
JP,2026-07-03,True,
JP,2026-07-04,False,
JP,2026-07-05,False,
JP,2026-07-06,True,
JP,2026-07-07,True,
JP,2026-07-08,True,
JP,2026-07-09,True,
JP,2026-07-10,True,
JP,2026-07-11,False,
JP,2026-07-12,False,
JP,2026-07-13,True,
JP,2026-07-14,True,
JP,2026-07-15,True,
JP,2026-07-16,True,
JP,2026-07-17,True,
JP,2026-07-18,False,
JP,2026-07-19,False,
JP,2026-07-20,True,
JP,2026-07-21,True,
JP,2026-07-22,True,
JP,2026-07-23,True,
JP,2026-07-24,True,
JP,2026-07-25,False,
JP,2026-07-26,False,
JP,2026-07-27,True,
JP,2026-07-28,True,
JP,2026-07-29,True,
JP,2026-07-30,True,
JP,2026-07-31,True,
JP,2026-08-01,False,
JP,2026-08-02,False,
JP,2026-08-03,True,
JP,2026-08-04,True,
JP,2026-08-05,True,
JP,2026-08-06,True,
JP,2026-08-07,True,
JP,2026-08-08,False,
JP,2026-08-09,False,
JP,2026-08-10,True,
JP,2026-08-11,True,
JP,2026-08-12,True,
JP,2026-08-13,True,
JP,2026-08-14,True,
JP,2026-08-15,False,
JP,2026-08-16,False,
JP,2026-08-17,True,
JP,2026-08-18,True,
JP,2026-08-19,True,
JP,2026-08-20,True,
JP,2026-08-21,True,
JP,2026-08-22,False,
JP,2026-08-23,False,
JP,2026-08-24,True,
JP,2026-08-25,True,
JP,2026-08-26,True,
JP,2026-08-27,True,
JP,2026-08-28,True,
JP,2026-08-29,False,
JP,2026-08-30,False,
JP,2026-08-31,True,
JP,2026-09-01,True,
JP,2026-09-02,True,
JP,2026-09-03,True,
JP,2026-09-04,True,
JP,2026-09-05,False,
JP,2026-09-06,False,
JP,2026-09-07,True,
JP,2026-09-08,True,
JP,2026-09-09,True,
JP,2026-09-10,True,
JP,2026-09-11,True,
JP,2026-09-12,False,
JP,2026-09-13,False,
JP,2026-09-14,True,
JP,2026-09-15,True,
JP,2026-09-16,True,
JP,2026-09-17,True,
JP,2026-09-18,True,
JP,2026-09-19,False,
JP,2026-09-20,False,
JP,2026-09-21,True,
JP,2026-09-22,True,
JP,2026-09-23,True,
JP,2026-09-24,True,
JP,2026-09-25,True,
JP,2026-09-26,False,
JP,2026-09-27,False,
JP,2026-09-28,True,
JP,2026-09-29,True,
JP,2026-09-30,True,
JP,2026-10-01,True,
JP,2026-10-02,True,
JP,2026-10-03,False,
JP,2026-10-04,False,
JP,2026-10-05,True,
JP,2026-10-06,True,
JP,2026-10-07,True,
JP,2026-10-08,True,
JP,2026-10-09,True,
JP,2026-10-10,False,
JP,2026-10-11,False,
JP,2026-10-12,True,
JP,2026-10-13,True,
JP,2026-10-14,True,
JP,2026-10-15,True,
JP,2026-10-16,True,
JP,2026-10-17,False,
JP,2026-10-18,False,
JP,2026-10-19,True,
JP,2026-10-20,True,
JP,2026-10-21,True,
JP,2026-10-22,True,
JP,2026-10-23,True,
JP,2026-10-24,False,
JP,2026-10-25,False,
JP,2026-10-26,True,
JP,2026-10-27,True,
JP,2026-10-28,True,
JP,2026-10-29,True,
JP,2026-10-30,True,
JP,2026-10-31,False,
JP,2026-11-01,False,
JP,2026-11-02,True,
JP,2026-11-03,True,
JP,2026-11-04,True,
JP,2026-11-05,True,
JP,2026-11-06,True,
JP,2026-11-07,False,
JP,2026-11-08,False,
JP,2026-11-09,True,
JP,2026-11-10,True,
JP,2026-11-11,True,
JP,2026-11-12,True,
JP,2026-11-13,True,
JP,2026-11-14,False,
JP,2026-11-15,False,
JP,2026-11-16,True,
JP,2026-11-17,True,
JP,2026-11-18,True,
JP,2026-11-19,True,
JP,2026-11-20,True,
JP,2026-11-21,False,
JP,2026-11-22,False,
JP,2026-11-23,True,
JP,2026-11-24,True,
JP,2026-11-25,True,
JP,2026-11-26,True,
JP,2026-11-27,True,
JP,2026-11-28,False,
JP,2026-11-29,False,
JP,2026-11-30,True,
JP,2026-12-01,True,
JP,2026-12-02,True,
JP,2026-12-03,True,
JP,2026-12-04,True,
JP,2026-12-05,False,
JP,2026-12-06,False,
JP,2026-12-07,True,
JP,2026-12-08,True,
JP,2026-12-09,True,
JP,2026-12-10,True,
JP,2026-12-11,True,
JP,2026-12-12,False,
JP,2026-12-13,False,
JP,2026-12-14,True,
JP,2026-12-15,True,
JP,2026-12-16,True,
JP,2026-12-17,True,
JP,2026-12-18,True,
JP,2026-12-19,False,
JP,2026-12-20,False,
JP,2026-12-21,True,
JP,2026-12-22,True,
JP,2026-12-23,True,
JP,2026-12-24,True,
JP,2026-12-25,True,
JP,2026-12-26,False,
JP,2026-12-27,False,
JP,2026-12-28,True,
JP,2026-12-29,True,
JP,2026-12-30,True,
JP,2026-12-31,True,
IN,2026-01-01,True,
IN,2026-01-02,True,
IN,2026-01-03,False,
IN,2026-01-04,False,
IN,2026-01-05,True,
IN,2026-01-06,True,
IN,2026-01-07,True,
IN,2026-01-08,True,
IN,2026-01-09,True,
IN,2026-01-10,False,
IN,2026-01-11,False,
IN,2026-01-12,True,
IN,2026-01-13,True,
IN,2026-01-14,True,
IN,2026-01-15,True,
IN,2026-01-16,True,
IN,2026-01-17,False,
IN,2026-01-18,False,
IN,2026-01-19,True,
IN,2026-01-20,True,
IN,2026-01-21,True,
IN,2026-01-22,True,
IN,2026-01-23,True,
IN,2026-01-24,False,
IN,2026-01-25,False,
IN,2026-01-26,False,Holiday
IN,2026-01-27,True,
IN,2026-01-28,True,
IN,2026-01-29,True,
IN,2026-01-30,True,
IN,2026-01-31,False,
IN,2026-02-01,False,
IN,2026-02-02,True,
IN,2026-02-03,True,
IN,2026-02-04,True,
IN,2026-02-05,True,
IN,2026-02-06,True,
IN,2026-02-07,False,
IN,2026-02-08,False,
IN,2026-02-09,True,
IN,2026-02-10,True,
IN,2026-02-11,True,
IN,2026-02-12,True,
IN,2026-02-13,True,
IN,2026-02-14,False,
IN,2026-02-15,False,
IN,2026-02-16,True,
IN,2026-02-17,True,
IN,2026-02-18,True,
IN,2026-02-19,True,
IN,2026-02-20,True,
IN,2026-02-21,False,
IN,2026-02-22,False,
IN,2026-02-23,True,
IN,2026-02-24,True,
IN,2026-02-25,True,
IN,2026-02-26,True,
IN,2026-02-27,True,
IN,2026-02-28,False,
IN,2026-03-01,False,
IN,2026-03-02,True,
IN,2026-03-03,True,
IN,2026-03-04,True,
IN,2026-03-05,True,
IN,2026-03-06,True,
IN,2026-03-07,False,
IN,2026-03-08,False,
IN,2026-03-09,True,
IN,2026-03-10,True,
IN,2026-03-11,True,
IN,2026-03-12,True,
IN,2026-03-13,True,
IN,2026-03-14,False,Holiday
IN,2026-03-15,False,
IN,2026-03-16,True,
IN,2026-03-17,True,
IN,2026-03-18,True,
IN,2026-03-19,True,
IN,2026-03-20,True,
IN,2026-03-21,False,
IN,2026-03-22,False,
IN,2026-03-23,True,
IN,2026-03-24,True,
IN,2026-03-25,True,
IN,2026-03-26,True,
IN,2026-03-27,True,
IN,2026-03-28,False,
IN,2026-03-29,False,
IN,2026-03-30,True,
IN,2026-03-31,True,
IN,2026-04-01,True,
IN,2026-04-02,True,
IN,2026-04-03,True,
IN,2026-04-04,False,
IN,2026-04-05,False,
IN,2026-04-06,True,
IN,2026-04-07,True,
IN,2026-04-08,True,
IN,2026-04-09,True,
IN,2026-04-10,True,
IN,2026-04-11,False,
IN,2026-04-12,False,
IN,2026-04-13,True,
IN,2026-04-14,True,
IN,2026-04-15,True,
IN,2026-04-16,True,
IN,2026-04-17,True,
IN,2026-04-18,False,
IN,2026-04-19,False,
IN,2026-04-20,True,
IN,2026-04-21,True,
IN,2026-04-22,True,
IN,2026-04-23,True,
IN,2026-04-24,True,
IN,2026-04-25,False,
IN,2026-04-26,False,
IN,2026-04-27,True,
IN,2026-04-28,True,
IN,2026-04-29,True,
IN,2026-04-30,True,
IN,2026-05-01,True,
IN,2026-05-02,False,
IN,2026-05-03,False,
IN,2026-05-04,True,
IN,2026-05-05,True,
IN,2026-05-06,True,
IN,2026-05-07,True,
IN,2026-05-08,True,
IN,2026-05-09,False,
IN,2026-05-10,False,
IN,2026-05-11,True,
IN,2026-05-12,True,
IN,2026-05-13,True,
IN,2026-05-14,True,
IN,2026-05-15,True,
IN,2026-05-16,False,
IN,2026-05-17,False,
IN,2026-05-18,True,
IN,2026-05-19,True,
IN,2026-05-20,True,
IN,2026-05-21,True,
IN,2026-05-22,True,
IN,2026-05-23,False,
IN,2026-05-24,False,
IN,2026-05-25,True,
IN,2026-05-26,True,
IN,2026-05-27,True,
IN,2026-05-28,True,
IN,2026-05-29,True,
IN,2026-05-30,False,
IN,2026-05-31,False,
IN,2026-06-01,True,
IN,2026-06-02,True,
IN,2026-06-03,True,
IN,2026-06-04,True,
IN,2026-06-05,True,
IN,2026-06-06,False,
IN,2026-06-07,False,
IN,2026-06-08,True,
IN,2026-06-09,True,
IN,2026-06-10,True,
IN,2026-06-11,True,
IN,2026-06-12,True,
IN,2026-06-13,False,
IN,2026-06-14,False,
IN,2026-06-15,True,
IN,2026-06-16,True,
IN,2026-06-17,True,
IN,2026-06-18,True,
IN,2026-06-19,True,
IN,2026-06-20,False,
IN,2026-06-21,False,
IN,2026-06-22,True,
IN,2026-06-23,True,
IN,2026-06-24,True,
IN,2026-06-25,True,
IN,2026-06-26,True,
IN,2026-06-27,False,
IN,2026-06-28,False,
IN,2026-06-29,True,
IN,2026-06-30,True,
IN,2026-07-01,True,
IN,2026-07-02,True,
IN,2026-07-03,True,
IN,2026-07-04,False,
IN,2026-07-05,False,
IN,2026-07-06,True,
IN,2026-07-07,True,
IN,2026-07-08,True,
IN,2026-07-09,True,
IN,2026-07-10,True,
IN,2026-07-11,False,
IN,2026-07-12,False,
IN,2026-07-13,True,
IN,2026-07-14,True,
IN,2026-07-15,True,
IN,2026-07-16,True,
IN,2026-07-17,True,
IN,2026-07-18,False,
IN,2026-07-19,False,
IN,2026-07-20,True,
IN,2026-07-21,True,
IN,2026-07-22,True,
IN,2026-07-23,True,
IN,2026-07-24,True,
IN,2026-07-25,False,
IN,2026-07-26,False,
IN,2026-07-27,True,
IN,2026-07-28,True,
IN,2026-07-29,True,
IN,2026-07-30,True,
IN,2026-07-31,True,
IN,2026-08-01,False,
IN,2026-08-02,False,
IN,2026-08-03,True,
IN,2026-08-04,True,
IN,2026-08-05,True,
IN,2026-08-06,True,
IN,2026-08-07,True,
IN,2026-08-08,False,
IN,2026-08-09,False,
IN,2026-08-10,True,
IN,2026-08-11,True,
IN,2026-08-12,True,
IN,2026-08-13,True,
IN,2026-08-14,True,
IN,2026-08-15,False,Holiday
IN,2026-08-16,False,
IN,2026-08-17,True,
IN,2026-08-18,True,
IN,2026-08-19,True,
IN,2026-08-20,True,
IN,2026-08-21,True,
IN,2026-08-22,False,
IN,2026-08-23,False,
IN,2026-08-24,True,
IN,2026-08-25,True,
IN,2026-08-26,True,
IN,2026-08-27,True,
IN,2026-08-28,True,
IN,2026-08-29,False,
IN,2026-08-30,False,
IN,2026-08-31,True,
IN,2026-09-01,True,
IN,2026-09-02,True,
IN,2026-09-03,True,
IN,2026-09-04,True,
IN,2026-09-05,False,
IN,2026-09-06,False,
IN,2026-09-07,True,
IN,2026-09-08,True,
IN,2026-09-09,True,
IN,2026-09-10,True,
IN,2026-09-11,True,
IN,2026-09-12,False,
IN,2026-09-13,False,
IN,2026-09-14,True,
IN,2026-09-15,True,
IN,2026-09-16,True,
IN,2026-09-17,True,
IN,2026-09-18,True,
IN,2026-09-19,False,
IN,2026-09-20,False,
IN,2026-09-21,True,
IN,2026-09-22,True,
IN,2026-09-23,True,
IN,2026-09-24,True,
IN,2026-09-25,True,
IN,2026-09-26,False,
IN,2026-09-27,False,
IN,2026-09-28,True,
IN,2026-09-29,True,
IN,2026-09-30,True,
IN,2026-10-01,True,
IN,2026-10-02,False,Holiday
IN,2026-10-03,False,
IN,2026-10-04,False,
IN,2026-10-05,True,
IN,2026-10-06,True,
IN,2026-10-07,True,
IN,2026-10-08,True,
IN,2026-10-09,True,
IN,2026-10-10,False,
IN,2026-10-11,False,
IN,2026-10-12,True,
IN,2026-10-13,True,
IN,2026-10-14,True,
IN,2026-10-15,True,
IN,2026-10-16,True,
IN,2026-10-17,False,
IN,2026-10-18,False,
IN,2026-10-19,True,
IN,2026-10-20,True,
IN,2026-10-21,True,
IN,2026-10-22,True,
IN,2026-10-23,True,
IN,2026-10-24,False,
IN,2026-10-25,False,
IN,2026-10-26,True,
IN,2026-10-27,True,
IN,2026-10-28,True,
IN,2026-10-29,True,
IN,2026-10-30,True,
IN,2026-10-31,False,
IN,2026-11-01,False,
IN,2026-11-02,True,
IN,2026-11-03,True,
IN,2026-11-04,True,
IN,2026-11-05,True,
IN,2026-11-06,True,
IN,2026-11-07,False,
IN,2026-11-08,False,
IN,2026-11-09,True,
IN,2026-11-10,True,
IN,2026-11-11,True,
IN,2026-11-12,True,
IN,2026-11-13,True,
IN,2026-11-14,False,
IN,2026-11-15,False,
IN,2026-11-16,True,
IN,2026-11-17,True,
IN,2026-11-18,True,
IN,2026-11-19,True,
IN,2026-11-20,True,
IN,2026-11-21,False,
IN,2026-11-22,False,
IN,2026-11-23,True,
IN,2026-11-24,True,
IN,2026-11-25,True,
IN,2026-11-26,True,
IN,2026-11-27,True,
IN,2026-11-28,False,
IN,2026-11-29,False,
IN,2026-11-30,True,
IN,2026-12-01,True,
IN,2026-12-02,True,
IN,2026-12-03,True,
IN,2026-12-04,True,
IN,2026-12-05,False,
IN,2026-12-06,False,
IN,2026-12-07,True,
IN,2026-12-08,True,
IN,2026-12-09,True,
IN,2026-12-10,True,
IN,2026-12-11,True,
IN,2026-12-12,False,
IN,2026-12-13,False,
IN,2026-12-14,True,
IN,2026-12-15,True,
IN,2026-12-16,True,
IN,2026-12-17,True,
IN,2026-12-18,True,
IN,2026-12-19,False,
IN,2026-12-20,False,
IN,2026-12-21,True,
IN,2026-12-22,True,
IN,2026-12-23,True,
IN,2026-12-24,True,
IN,2026-12-25,False,Holiday
IN,2026-12-26,False,
IN,2026-12-27,False,
IN,2026-12-28,True,
IN,2026-12-29,True,
IN,2026-12-30,True,
IN,2026-12-31,True,
SG,2026-01-01,False,Holiday
SG,2026-01-02,True,
SG,2026-01-03,False,
SG,2026-01-04,False,
SG,2026-01-05,True,
SG,2026-01-06,True,
SG,2026-01-07,True,
SG,2026-01-08,True,
SG,2026-01-09,True,
SG,2026-01-10,False,
SG,2026-01-11,False,
SG,2026-01-12,True,
SG,2026-01-13,True,
SG,2026-01-14,True,
SG,2026-01-15,True,
SG,2026-01-16,True,
SG,2026-01-17,False,
SG,2026-01-18,False,
SG,2026-01-19,True,
SG,2026-01-20,True,
SG,2026-01-21,True,
SG,2026-01-22,True,
SG,2026-01-23,True,
SG,2026-01-24,False,
SG,2026-01-25,False,
SG,2026-01-26,True,
SG,2026-01-27,True,
SG,2026-01-28,True,
SG,2026-01-29,True,
SG,2026-01-30,True,
SG,2026-01-31,False,
SG,2026-02-01,False,
SG,2026-02-02,True,
SG,2026-02-03,True,
SG,2026-02-04,True,
SG,2026-02-05,True,
SG,2026-02-06,True,
SG,2026-02-07,False,
SG,2026-02-08,False,
SG,2026-02-09,True,
SG,2026-02-10,True,
SG,2026-02-11,True,
SG,2026-02-12,True,
SG,2026-02-13,True,
SG,2026-02-14,False,
SG,2026-02-15,False,
SG,2026-02-16,True,
SG,2026-02-17,False,Holiday
SG,2026-02-18,True,
SG,2026-02-19,True,
SG,2026-02-20,True,
SG,2026-02-21,False,
SG,2026-02-22,False,
SG,2026-02-23,True,
SG,2026-02-24,True,
SG,2026-02-25,True,
SG,2026-02-26,True,
SG,2026-02-27,True,
SG,2026-02-28,False,
SG,2026-03-01,False,
SG,2026-03-02,True,
SG,2026-03-03,True,
SG,2026-03-04,True,
SG,2026-03-05,True,
SG,2026-03-06,True,
SG,2026-03-07,False,
SG,2026-03-08,False,
SG,2026-03-09,True,
SG,2026-03-10,True,
SG,2026-03-11,True,
SG,2026-03-12,True,
SG,2026-03-13,True,
SG,2026-03-14,False,
SG,2026-03-15,False,
SG,2026-03-16,True,
SG,2026-03-17,True,
SG,2026-03-18,True,
SG,2026-03-19,True,
SG,2026-03-20,True,
SG,2026-03-21,False,
SG,2026-03-22,False,
SG,2026-03-23,True,
SG,2026-03-24,True,
SG,2026-03-25,True,
SG,2026-03-26,True,
SG,2026-03-27,True,
SG,2026-03-28,False,
SG,2026-03-29,False,
SG,2026-03-30,True,
SG,2026-03-31,True,
SG,2026-04-01,True,
SG,2026-04-02,True,
SG,2026-04-03,False,Holiday
SG,2026-04-04,False,
SG,2026-04-05,False,
SG,2026-04-06,True,
SG,2026-04-07,True,
SG,2026-04-08,True,
SG,2026-04-09,True,
SG,2026-04-10,True,
SG,2026-04-11,False,
SG,2026-04-12,False,
SG,2026-04-13,True,
SG,2026-04-14,True,
SG,2026-04-15,True,
SG,2026-04-16,True,
SG,2026-04-17,True,
SG,2026-04-18,False,
SG,2026-04-19,False,
SG,2026-04-20,True,
SG,2026-04-21,True,
SG,2026-04-22,True,
SG,2026-04-23,True,
SG,2026-04-24,True,
SG,2026-04-25,False,
SG,2026-04-26,False,
SG,2026-04-27,True,
SG,2026-04-28,True,
SG,2026-04-29,True,
SG,2026-04-30,True,
SG,2026-05-01,False,Holiday
SG,2026-05-02,False,
SG,2026-05-03,False,
SG,2026-05-04,True,
SG,2026-05-05,True,
SG,2026-05-06,True,
SG,2026-05-07,True,
SG,2026-05-08,True,
SG,2026-05-09,False,
SG,2026-05-10,False,
SG,2026-05-11,True,
SG,2026-05-12,True,
SG,2026-05-13,True,
SG,2026-05-14,True,
SG,2026-05-15,True,
SG,2026-05-16,False,
SG,2026-05-17,False,
SG,2026-05-18,True,
SG,2026-05-19,True,
SG,2026-05-20,True,
SG,2026-05-21,True,
SG,2026-05-22,True,
SG,2026-05-23,False,
SG,2026-05-24,False,
SG,2026-05-25,True,
SG,2026-05-26,True,
SG,2026-05-27,True,
SG,2026-05-28,True,
SG,2026-05-29,True,
SG,2026-05-30,False,
SG,2026-05-31,False,
SG,2026-06-01,True,
SG,2026-06-02,True,
SG,2026-06-03,True,
SG,2026-06-04,True,
SG,2026-06-05,True,
SG,2026-06-06,False,
SG,2026-06-07,False,
SG,2026-06-08,True,
SG,2026-06-09,True,
SG,2026-06-10,True,
SG,2026-06-11,True,
SG,2026-06-12,True,
SG,2026-06-13,False,
SG,2026-06-14,False,
SG,2026-06-15,True,
SG,2026-06-16,True,
SG,2026-06-17,True,
SG,2026-06-18,True,
SG,2026-06-19,True,
SG,2026-06-20,False,
SG,2026-06-21,False,
SG,2026-06-22,True,
SG,2026-06-23,True,
SG,2026-06-24,True,
SG,2026-06-25,True,
SG,2026-06-26,True,
SG,2026-06-27,False,
SG,2026-06-28,False,
SG,2026-06-29,True,
SG,2026-06-30,True,
SG,2026-07-01,True,
SG,2026-07-02,True,
SG,2026-07-03,True,
SG,2026-07-04,False,
SG,2026-07-05,False,
SG,2026-07-06,True,
SG,2026-07-07,True,
SG,2026-07-08,True,
SG,2026-07-09,True,
SG,2026-07-10,True,
SG,2026-07-11,False,
SG,2026-07-12,False,
SG,2026-07-13,True,
SG,2026-07-14,True,
SG,2026-07-15,True,
SG,2026-07-16,True,
SG,2026-07-17,True,
SG,2026-07-18,False,
SG,2026-07-19,False,
SG,2026-07-20,True,
SG,2026-07-21,True,
SG,2026-07-22,True,
SG,2026-07-23,True,
SG,2026-07-24,True,
SG,2026-07-25,False,
SG,2026-07-26,False,
SG,2026-07-27,True,
SG,2026-07-28,True,
SG,2026-07-29,True,
SG,2026-07-30,True,
SG,2026-07-31,True,
SG,2026-08-01,False,
SG,2026-08-02,False,
SG,2026-08-03,True,
SG,2026-08-04,True,
SG,2026-08-05,True,
SG,2026-08-06,True,
SG,2026-08-07,True,
SG,2026-08-08,False,
SG,2026-08-09,False,Holiday
SG,2026-08-10,True,
SG,2026-08-11,True,
SG,2026-08-12,True,
SG,2026-08-13,True,
SG,2026-08-14,True,
SG,2026-08-15,False,
SG,2026-08-16,False,
SG,2026-08-17,True,
SG,2026-08-18,True,
SG,2026-08-19,True,
SG,2026-08-20,True,
SG,2026-08-21,True,
SG,2026-08-22,False,
SG,2026-08-23,False,
SG,2026-08-24,True,
SG,2026-08-25,True,
SG,2026-08-26,True,
SG,2026-08-27,True,
SG,2026-08-28,True,
SG,2026-08-29,False,
SG,2026-08-30,False,
SG,2026-08-31,True,
SG,2026-09-01,True,
SG,2026-09-02,True,
SG,2026-09-03,True,
SG,2026-09-04,True,
SG,2026-09-05,False,
SG,2026-09-06,False,
SG,2026-09-07,True,
SG,2026-09-08,True,
SG,2026-09-09,True,
SG,2026-09-10,True,
SG,2026-09-11,True,
SG,2026-09-12,False,
SG,2026-09-13,False,
SG,2026-09-14,True,
SG,2026-09-15,True,
SG,2026-09-16,True,
SG,2026-09-17,True,
SG,2026-09-18,True,
SG,2026-09-19,False,
SG,2026-09-20,False,
SG,2026-09-21,True,
SG,2026-09-22,True,
SG,2026-09-23,True,
SG,2026-09-24,True,
SG,2026-09-25,True,
SG,2026-09-26,False,
SG,2026-09-27,False,
SG,2026-09-28,True,
SG,2026-09-29,True,
SG,2026-09-30,True,
SG,2026-10-01,True,
SG,2026-10-02,True,
SG,2026-10-03,False,
SG,2026-10-04,False,
SG,2026-10-05,True,
SG,2026-10-06,True,
SG,2026-10-07,True,
SG,2026-10-08,True,
SG,2026-10-09,True,
SG,2026-10-10,False,
SG,2026-10-11,False,
SG,2026-10-12,True,
SG,2026-10-13,True,
SG,2026-10-14,True,
SG,2026-10-15,True,
SG,2026-10-16,True,
SG,2026-10-17,False,
SG,2026-10-18,False,
SG,2026-10-19,True,
SG,2026-10-20,True,
SG,2026-10-21,True,
SG,2026-10-22,True,
SG,2026-10-23,True,
SG,2026-10-24,False,
SG,2026-10-25,False,
SG,2026-10-26,True,
SG,2026-10-27,True,
SG,2026-10-28,True,
SG,2026-10-29,True,
SG,2026-10-30,True,
SG,2026-10-31,False,
SG,2026-11-01,False,
SG,2026-11-02,True,
SG,2026-11-03,True,
SG,2026-11-04,True,
SG,2026-11-05,True,
SG,2026-11-06,True,
SG,2026-11-07,False,
SG,2026-11-08,False,
SG,2026-11-09,True,
SG,2026-11-10,True,
SG,2026-11-11,True,
SG,2026-11-12,True,
SG,2026-11-13,True,
SG,2026-11-14,False,
SG,2026-11-15,False,
SG,2026-11-16,True,
SG,2026-11-17,True,
SG,2026-11-18,True,
SG,2026-11-19,True,
SG,2026-11-20,True,
SG,2026-11-21,False,
SG,2026-11-22,False,
SG,2026-11-23,True,
SG,2026-11-24,True,
SG,2026-11-25,True,
SG,2026-11-26,True,
SG,2026-11-27,True,
SG,2026-11-28,False,
SG,2026-11-29,False,
SG,2026-11-30,True,
SG,2026-12-01,True,
SG,2026-12-02,True,
SG,2026-12-03,True,
SG,2026-12-04,True,
SG,2026-12-05,False,
SG,2026-12-06,False,
SG,2026-12-07,True,
SG,2026-12-08,True,
SG,2026-12-09,True,
